code,name,year,HA_score,LO_score,I_score,E_score,HALO_score
600316,洪都航空,2023,44.39316338242812,35.90245038091956,56.555938154074674,48.66735,44.281387447986624
600316,洪都航空,2024,45.552051081724976,38.99213189351081,51.031328066977245,60.8341875,45.880148404727976
600319,亚星化学,2022,71.30993373650858,56.17616641198929,40.12727027209507,22.940475,54.939636606393265
600319,亚星化学,2023,78.92010764200353,50.46731600885354,65.91596685789023,0.0,58.46879164937802
600319,亚星化学,2024,72.98243583437021,50.35370212368814,55.22922152454257,12.1666875,55.430161340228935
600320,振华重工,2022,47.69524581151076,67.13560400351426,60.80446965093512,29.675175,55.31920886544578
600320,振华重工,2023,47.608437744147686,76.61971031622646,58.740125582337456,35.639925,58.791869437598436
600320,振华重工,2024,52.08291134967254,81.61371676587515,68.0490851394234,48.3052,65.23415686832638
600322,天房发展,2022,30.03462677353704,24.14278843593789,24.19802651709395,33.4005,27.141750626735018
600322,津投城开,2023,30.068385466400454,27.63496529164738,47.71167041105561,0.0,29.73850684752786
600322,津投城开,2024,31.09947239985725,17.08660348308611,29.47026991964056,22.45135,25.00431554295829
600323,瀚蓝环境,2022,59.58988010841363,40.02230943272089,26.054959151981635,43.54455,44.4297131697934
600323,瀚蓝环境,2023,56.85590825351813,43.35870992454469,26.799338329619875,50.0,45.434984028245964
600323,瀚蓝环境,2024,53.48052123421782,42.87784786522365,38.775234622915406,61.0094375,47.581419859387594
600325,华发股份,2022,69.51493581025684,39.27696686200304,57.80306863869691,46.13585,54.25136466303034
600325,华发股份,2023,70.88843234275683,44.12176270814207,52.71299259052213,46.34345,55.43051178591904
600325,华发股份,2024,67.3900672280255,47.696079693095626,39.84707312132875,67.85175,55.03474104665815
600326,西藏天路,2022,48.97132440174774,24.907464209985044,46.75916548511241,26.585625,37.86797161112896
600326,西藏天路,2023,48.20451980670737,27.352780783509733,48.9028424819391,22.6504,38.4906637029638
600326,西藏天路,2024,51.32671662953211,29.100924295735517,44.54797110255891,12.0587125,38.26513979435545
600327,大东方,2022,33.84839453302082,52.61809161924928,40.63196273040308,45.6471,42.95437269937515
600327,大东方,2023,31.332889647655698,56.67380351671687,37.02653433259064,35.0004,41.70768947404853
600327,大东方,2024,30.551617041388152,61.4751914156917,40.957734116535,35.0004,43.90096978328494
600328,中盐化工,2022,37.51844671431465,49.8817306606221,49.6843562217271,60.30425,46.55735832557328
600328,中盐化工,2023,37.94332397735274,55.27827495443047,55.21909391668355,60.52100000000001,49.72347840946084
600328,中盐化工,2024,48.61782266076373,59.330005342771216,43.62973465667409,60.2396875,52.53165548257205
600329,达仁堂,2022,28.30521716484852,50.1233986657463,44.011207886030654,35.4488625,39.797143367914316
600329,达仁堂,2023,28.54827975346509,47.86289295582896,48.202349605023294,47.83365,41.167745369257574
600329,达仁堂,2024,26.908571814385063,47.51168234727412,44.10235635676187,82.3904375,43.10660397793309
600330,天通股份,2022,56.04425282367352,65.52557839526347,63.83600027006955,48.2105,60.13769098064185
600330,天通股份,2023,56.65914330082854,62.66963735935797,47.30943217878604,48.3757,56.06452966682248
600330,天通股份,2024,69.25547614224948,65.25459247786067,52.945445952332726,47.6161,62.42922320750509
600331,宏达股份,2022,40.46413380016784,44.543528442676326,24.307946796300044,23.9584,37.01011114425547
600331,宏达股份,2023,33.71143069340356,41.77970588426413,27.747957599081765,0.0,31.971489322000043
600331,宏达股份,2024,37.03714420749057,44.15309414339913,29.55235973263115,24.106675,36.737722869337624
600332,白云山,2022,28.381415357311653,38.08952621754443,44.13611504962528,55.29175,37.62122756112469
600332,白云山,2023,29.79542232124772,40.03515233670689,42.66086017149416,58.61575,38.834448164582945
600332,白云山,2024,30.73728985213693,54.27620354185321,42.259131726419554,68.11274999999999,45.01782403318046
600333,长春燃气,2022,70.41388157450542,50.05709964320737,59.437242589966914,35.9446875,57.64676069419286
600333,长春燃气,2023,62.82492741881035,56.01524612103728,66.24468300587401,0.0,54.84299734012147
600333,长春燃气,2024,64.6392160266983,66.01042593914886,65.22010667746946,0.0,58.7713960235404
600335,国机汽车,2022,35.81218592358962,58.507015826889095,44.578353926135975,43.5099,46.27838139789474
600335,国机汽车,2023,41.58781600547855,60.650714797043314,59.523327256768624,45.83365,52.27151623223638
600335,国机汽车,2024,39.25653712973948,63.95604558196217,51.61028964958477,45.75,51.021461879012534
600336,澳柯玛,2022,43.52074230542936,55.17462799716639,65.59145229896698,46.3556,52.29723006570191
600336,澳柯玛,2023,44.40714912661439,58.0678488793939,57.53156437782729,35.8435125,50.956913427668354
600336,澳柯玛,2024,42.55620822361759,72.6351845550984,43.25838903517656,23.790825,51.34774777958591
600337,美克家居,2022,51.744359886956616,24.116355607109995,45.68226318276956,36.3109875,39.31880180947722
600337,美克家居,2023,49.52159109542135,34.55715508610505,44.316724056444535,24.095175,40.70042347482315
600337,美克家居,2024,41.492327131379184,31.146540475581304,32.51637296603875,12.006475,33.12752575564392
600338,西藏珠峰,2022,74.09936630110826,24.98490024011715,50.07089325501317,45.82485,49.27615694043153
600338,西藏珠峰,2023,73.32050503004524,24.15341131103489,50.85240699480117,11.1949,45.40584211833828
600338,西藏珠峰,2024,68.48191980863643,28.98493671294965,34.3579096617379,57.432375,46.72821921490271
600339,中油工程,2022,23.43046191537178,68.43250159879449,60.166430355816615,47.5855,48.94387330112151
600339,中油工程,2023,22.9737550276339,70.12239887934294,55.40476672743232,60.4250625,49.707113462928355
600339,中油工程,2024,23.777694184824018,70.54686451421877,56.2386064411586,81.0726,52.36857683289669
600340,华夏幸福,2022,45.20192521002729,23.15863005583589,32.28891298279618,18.745425,32.25851943961134
600340,华夏幸福,2023,42.07008304638445,24.96439970376196,39.06626475635412,10.584,32.33372191382207
600340,华夏幸福,2024,39.20348775523984,26.627954940020004,37.16823057618875,21.390375,32.613688558578694
600343,航天动力,2022,57.92895241953374,56.54373088641249,46.15488488285734,21.9649,51.492906133652646
600343,航天动力,2023,50.39594124058374,56.4448900163037,42.22537303355614,0.0,45.839365546621835
600343,航天动力,2024,43.84675482508175,54.890950459246525,48.004861251772326,21.93945,46.35311409986936
600345,长江通信,2022,50.62164221572769,70.92103811742764,44.52940382148403,36.062475,55.052066380901174
600345,长江通信,2023,44.21810044657928,65.28177529105244,66.20079670515157,48.88125,56.453240849201414
600345,长江通信,2024,59.33620764489713,63.65708096877019,74.73827585816873,73.2189,65.3171961864173
600346,恒力石化,2022,63.97224070912546,49.03595950231888,58.38228343798528,41.7531,55.40463676160257
600346,恒力石化,2023,66.03634364420267,51.80681041747653,58.09027074471676,45.78965,57.44212307053107
600346,恒力石化,2024,61.14760265053965,62.8994531395335,57.74593207750996,56.6336875,60.6290246920276
600348,华阳股份,2022,52.42725001687935,48.17199601898238,27.285463506853016,28.94835,43.56166381392221
600348,华阳股份,2023,62.59343923917552,52.47725126335971,33.2202417122409,59.8655,52.90534001833551
600348,华阳股份,2024,69.2815185624584,59.5953505479754,28.26952940382148,48.5001,55.61082006941612
600350,山东高速,2022,57.50359288945474,63.12606392195663,60.144487205455405,42.73255,58.52253232508505
600350,山东高速,2023,54.895492732235695,68.76162915772672,63.618256701100535,35.815875,59.58523150170695
600350,山东高速,2024,57.54313878680903,68.13757364489025,70.2383363716157,53.8756875,63.42348537541789
600351,亚宝药业,2022,40.320418221977874,58.857895606759136,35.981702788468034,47.16705,46.62545539775156
600351,亚宝药业,2023,40.32716996055056,65.99778686668813,42.43974073323881,47.0312,50.4048030361813
600351,亚宝药业,2024,34.995225556295026,65.70128622968932,41.04550671797988,47.16705,48.16958546869049
600352,浙江龙盛,2022,39.871909873935394,45.95378462775062,61.8628046722031,36.3126,46.042814010030725
600352,浙江龙盛,2023,37.82082814896264,47.9447187363839,60.89899399095267,24.2084,44.618580208061815
600352,浙江龙盛,2024,35.43842896688755,59.936310093265135,53.8603065289312,36.3126,47.78447997683968
600353,旭光电子,2022,58.5713321180204,50.06907488987803,47.63351563027479,49.0006,52.450905578819416
600353,旭光电子,2023,56.84626291270002,49.12949843978893,49.56788873134832,49.0006,51.90515421964079
600353,旭光电子,2024,56.05582723265526,57.36804277738494,50.05570184322463,34.808325,53.190327372159
600354,敦煌种业,2022,31.722561416707656,41.22167248667109,44.16480993855918,22.6974,36.633183853894394
600354,敦煌种业,2023,36.80565602785575,41.99177849156879,51.67780703531159,11.306025,39.045265988860905
600354,敦煌种业,2024,30.063562795991395,49.315979493131856,51.57146715279184,12.2501625,39.3221494817515
600356,恒丰纸业,2022,34.342235982908456,41.810934970074456,55.09925055701844,60.6254375,43.73600369494771
600356,恒丰纸业,2023,39.19384241442172,43.11726504988801,57.05894267773951,60.6254375,46.2832198980563
600356,恒丰纸业,2024,47.93300346267736,57.66723594209567,55.27817162919452,84.7352625,56.48924436750946
600359,新农开发,2022,66.98303384550093,40.35249843347884,55.38619944635744,23.46335,50.991011186914406
600359,新农开发,2023,56.1156283457276,40.177643511109046,44.39099318074403,11.7947625,43.760320036041634
600359,新农开发,2024,59.48329909237343,41.74545799574008,55.344001080278176,0.0,46.49886519689536
600361,创新新材,2022,39.18419707360359,47.32741568492694,55.333361025868406,36.318675,44.97760417065936
600361,创新新材,2023,48.50834804247808,29.05062908371853,54.9132023997782,60.0495625,44.13323872412445
600361,创新新材,2024,45.87034732872286,48.31702200464677,57.3472731973747,59.36325,50.37135890615431
600363,联创光电,2022,49.47191759020805,68.34122858844695,40.39902774964553,36.75045,52.98945171245835
600363,联创光电,2023,38.97489317785044,64.86880922367432,32.54506785497265,12.0947375,44.0637831615282
600363,联创光电,2024,39.5285357408104,70.07733035577398,31.319627304030785,35.6944875,48.195427344610685
600366,宁波韵升,2022,44.65985705604908,64.30370142654094,53.477145364931474,46.62505,53.495179541892796
600366,宁波韵升,2023,40.56058720834901,41.29554442861907,55.95672135574911,46.6251,44.50350034408865
600366,宁波韵升,2024,43.67603229260106,55.5215091373878,41.97555870636688,36.375075,46.75175874176947
600367,红星发展,2022,41.45036989882037,46.145432665697626,46.50766322327999,34.0597125,43.36603479223729
600367,红星发展,2023,40.78821725165659,54.58373789734959,33.98150023631085,24.2084,42.59732434941433
600367,红星发展,2024,44.94921728059261,52.259192875877126,17.068395111741275,36.500062500000006,41.08662882711266
600368,五洲交通,2022,73.25057630911387,36.939856711208265,50.37472149078388,35.906775,52.23227335526951
600368,五洲交通,2023,64.71541421916143,34.84036814835777,46.85031395584363,11.968925,45.41147911980045
600368,五洲交通,2024,69.93643720400861,54.16650358337629,42.25575585713321,35.906775,55.47785794701136
600370,三房巷,2022,40.35224784667766,47.20037436189439,53.35022312123306,24.0834,43.72180239724683
600370,三房巷,2023,44.6695023968672,42.44802283456634,61.90669097292553,0.0,42.872472025586845
600370,三房巷,2024,45.895425214849965,45.67449727393766,47.219971642698,0.0,41.49346719961527
600371,万向德农,2022,29.40526828515485,67.57700001498378,39.26642360407805,22.2874,44.02581862586413
600371,万向德农,2023,25.93053425542791,48.579193437353474,44.77077847545743,24.500325,37.48259288756497
600371,万向德农,2024,28.551173355710525,38.69830607545664,53.41469178313416,12.244675,35.44472365753534
600372,中航机载,2023,48.02801006973581,55.5801167724787,72.25204240091823,24.000375,53.11329037495872
600372,中航机载,2024,52.8820278364536,52.80259095311411,53.37586928634123,32.6235,50.92714043361694
600372,中航电子,2022,47.4449492172806,52.66876160660616,52.557220984403486,48.00075,50.35131798524106
600373,中文传媒,2022,37.784658120894704,44.90132577300522,57.66153534535143,48.7569,45.34809143193526
600373,中文传媒,2023,38.968141439277765,46.39724952920157,51.81284180676525,49.0006,45.14051520032082
600373,中文传媒,2024,45.32200970321286,50.36546421462547,45.19613800553643,24.23405,44.9532484723507
600375,*ST 汉马,2024,32.45271371663918,43.69218140794689,65.11039092566335,11.0325,40.776041478737795
600375,汉马科技,2022,37.41427703347899,39.76076857669021,43.76814529741409,11.1254625,36.87744127304204
600375,汉马科技,2023,40.16802183705161,45.36452171066316,54.99966241307137,0.0,40.936322724314444
600376,首开股份,2022,41.00330835190061,27.133776097329,30.54592595079574,43.844,34.34156474738951
600376,首开股份,2023,41.30713658767133,30.3781835909247,50.588442995350775,34.4326875,38.650819411578766
600376,首开股份,2024,41.25890988358075,33.9561177903642,26.67665490255652,51.1673125,36.77732191639204
600377,宁沪高速,2022,63.54929251425098,47.69873824888669,76.39254608061574,59.88425,60.20374498322133
600377,宁沪高速,2023,57.004928769158056,51.59057147933931,59.51826345283911,36.3754875,53.549626527541896
600377,宁沪高速,2024,57.9829663281152,51.30490643948674,60.36223077442442,56.0578125,55.92898287354556
600378,昊华科技,2022,58.7184235654967,69.90993957038573,66.91985686314226,47.96105,63.2000034701873
600378,昊华科技,2023,60.29591905629985,74.097667725716,62.60380798055499,60.467375,65.60525446981654
600378,昊华科技,2024,60.97736238509987,77.3108033433372,68.26682870839241,72.47047500000001,69.30127124663146
600379,宝光股份,2022,26.21410727548058,57.83196390713259,55.3710080345689,36.2047125,44.11079777082839
600379,宝光股份,2023,24.37956345187457,49.33048629843403,54.24684356221727,60.62437499999999,42.710323625051466
600379,宝光股份,2024,33.64005517134948,68.48653350526594,63.94571602187563,70.78042500000001,55.61149174119053
600380,健康元,2022,40.76796203593854,75.5899129011268,52.575788265478366,59.956375,57.236051381068535
600380,健康元,2023,41.08915188518186,75.16090363025464,45.39700222807373,72.07095,56.97401487601752
600380,健康元,2024,40.28569499503266,76.1425548103152,39.36263587873878,80.5916125,56.68157585761951
600382,ST 广珠,2022,36.23368731734136,14.019859666909936,39.02152213018511,19.75225,27.368270870524974
600382,广东明珠,2023,51.46753860547663,13.992043024411402,38.05617446492472,0.0,30.522088463445755
600382,广东明珠,2024,51.32237622616395,10.220757275894588,31.187968401863483,10.948375,28.872527906093183
600383,金地集团,2022,35.39357813208329,39.6591640546777,54.63338059550335,54.42787499999999,42.637923384467015
600383,金地集团,2023,34.588192173770466,40.95585919176564,41.7679427452569,56.442687500000005,40.43827527698902
600383,金地集团,2024,31.70037713282599,49.38519533034118,34.76807778002835,65.43705,41.877270918114185
600386,北巴传媒,2022,50.6795142606364,53.96809325387692,52.825602592667614,44.322,51.62398314861319
600386,北巴传媒,2023,48.88451633438468,54.00918236445884,62.66794949699548,23.8551,50.931894443994324
600386,北巴传媒,2024,50.14323331114905,55.57404627934066,72.27904935520897,24.250025,53.88186022771318
600388,ST 龙净,2022,49.67543428147034,71.92794662557309,50.9823779623253,22.0061,54.958268909930254
600388,龙净环保,2023,61.726323099626725,76.65910603497369,52.03396124502059,11.347175,59.97640994611426
600388,龙净环保,2024,70.3945908928692,78.91981774483679,64.79643508203363,34.060575,68.62538753960382
600389,江山股份,2022,31.020862872189586,44.086414346223634,59.49632030247788,36.1825125,41.8050623369402
600389,江山股份,2023,45.37361227658979,46.64527317475717,41.08601714941597,12.1667,41.640483337854626
600389,江山股份,2024,54.28831852773518,50.260080497117045,34.64148268179056,36.500062500000006,47.17024244505639
600391,航发科技,2022,51.04748401284759,48.5499695622431,58.1054621565053,48.66735,51.346936182582795
600391,航发科技,2023,46.62847111702692,51.87929428119358,70.87975153602052,11.5656875,49.81023694658128
600391,航发科技,2024,46.80208725175304,56.79126071034375,58.81270677199379,22.64625,50.28483814113264
600392,盛和资源,2022,33.68442373911282,43.75059395747514,71.7203429883195,48.50005,46.29632979146969
600392,盛和资源,2023,43.341338966212376,29.4761651955054,64.64789683343461,59.712625,44.386968323288144
600392,盛和资源,2024,52.842964206140216,28.1688047545597,48.20066167038013,71.058375,45.100088970320996
600395,盘江股份,2022,59.23830743559323,56.72444097776652,38.66551887110931,21.929025,50.51296821889777
600395,盘江股份,2023,67.40646430741631,61.88928296558041,43.75970562419823,0.0,54.0054526703885
600395,盘江股份,2024,77.03154990981605,60.63306609502476,38.61319289717103,24.25005,58.33025918112848
600396,*ST 金山,2023,59.29328587825652,28.87768837066916,60.90574572952536,0.0,43.040990133029055
600396,华电辽能,2024,65.09158251106803,29.508184453739204,63.39544932820201,0.0,45.78900830332293
600396,金山股份,2022,51.29633380595503,29.287597543413774,50.894605360880426,23.26575,40.70987204445516
600397,安源煤业,2022,47.28724789490437,52.93627364211685,45.75653230706907,23.4251,46.57204899937124
600397,安源煤业,2023,50.80393915719012,57.28298120750678,23.45722773614206,0.0,42.521867674872325
600397,安源煤业,2024,53.431329996045406,52.77513369017005,12.013030855445276,0.0,39.574868461264465
600398,海澜之家,2022,34.4357957888442,64.47774058912559,30.262980217405985,47.0718,45.37951377577062
600398,海澜之家,2023,33.839713726284515,62.46002822228169,36.77840794004456,36.188775,44.67946877000709
600398,海澜之家,2024,34.02104613366513,62.05585220872889,40.06988049422726,36.1995375,45.26084426868336
600399,抚顺特钢,2022,49.14156466718752,46.89444174632703,53.45013841064074,41.0468,48.40730992685823
600399,抚顺特钢,2023,56.09151499368229,43.61599359292463,56.96779420700831,23.69025,48.660211846714084
600399,抚顺特钢,2024,54.65532374586457,57.98487535387808,52.72770238336371,47.7501,54.74462016158267
600400,红豆股份,2022,45.13344329021866,62.84660396187335,41.16872594693133,36.3455625,49.66131797761847
600400,红豆股份,2023,66.37055470355044,61.274334457363,50.49118898116264,35.7321375,58.34716275255223
600400,红豆股份,2024,42.69799473364392,69.93831725554354,36.67375599216798,34.197487499999994,50.1772091446492
600403,大有能源,2022,48.51413524696895,50.31576770350343,34.48788062926204,10.7893625,42.56697840851774
600403,大有能源,2023,59.38443434898771,51.9631469566533,29.596246033353587,0.0,44.89090266364507
600403,大有能源,2024,63.66889474039566,53.13898821399139,18.406927283775573,0.0,44.564144490790575
600405,动力源,2022,47.4705093704486,64.33198124365434,43.352913375194106,34.454587499999995,51.24691313997485
600405,动力源,2023,44.24510740087001,71.88831259741492,30.25285260954696,11.761925,47.873460021309114
600405,动力源,2024,45.36252013464895,65.98898589847971,34.302207818513274,11.281475,46.961616175297685
600406,国电南瑞,2022,46.10472911060312,67.2817992015023,60.33859968942003,71.24940000000001,58.8779448471209
600406,国电南瑞,2023,40.29341126768714,71.94557639005275,57.96536358112214,82.7834,59.15505839643339
600406,国电南瑞,2024,38.91316299661449,72.50365879394866,56.77199378840052,90.6202,59.4123063843772
600408,安泰集团,2022,48.0019676495269,53.05655498657889,57.33407602457632,36.187575,50.45605562755229
600408,安泰集团,2023,33.65645225074027,51.38730070761126,49.8447100128283,11.9149375,40.925749287988694
600408,安泰集团,2024,41.24444187235356,55.49489098088941,40.996556613327925,12.007375,43.258815321300624
600409,三友化工,2022,41.32256913298032,64.34714320106467,32.84214435217068,36.05355,47.15818318734988
600409,三友化工,2023,40.621352855503154,66.97655440891167,35.23563567618662,73.0002,52.00641467778251
600409,三友化工,2024,49.54377537930303,63.84309429381523,35.0297076497198,72.17452499999999,53.908798415535344
600410,华胜天成,2022,31.88749674469748,56.88442964299898,67.36715954358247,31.928775,47.73648364441025
600410,华胜天成,2023,48.08009491015365,65.69697410871973,70.22145702518398,32.4646125,57.112726811642474
600410,华胜天成,2024,35.0010127607859,70.71544070280359,54.80892579839309,34.2290625,51.38545012193493
600415,小商品城,2022,62.38124174117693,47.151351145331866,75.96718655053675,47.1345,58.24329482038543
600415,小商品城,2023,53.74769717487967,48.44463203209095,71.09074336641685,46.29665,54.61512889572309
600415,小商品城,2024,46.22047320042054,51.23102582385685,70.15056377017082,73.5348,55.491617412531255
600416,湘电股份,2022,52.842964206140216,47.28496856487809,56.90534062521099,31.3825875,49.5641033448986
600416,湘电股份,2023,46.026601849976366,53.38227595693462,29.50172169333604,20.953575,42.78880907108606
600416,湘电股份,2024,47.27470895184081,56.6733471364862,39.801498885963134,21.447325,46.486851908107084
600418,江淮汽车,2022,39.738804170645366,80.3817901078696,49.40922287489028,44.6935,56.39340257245829
600418,江淮汽车,2023,38.99129025724123,78.53171760564659,39.43184119910877,11.96545,50.21596599183249
600418,江淮汽车,2024,30.845799936340747,82.34071384879303,55.69002768212815,0.0,50.753285361222446
600419,天润乳业,2022,69.54242503158848,28.563223237349,48.61251772331376,36.3751875,47.69699918879086
600419,天润乳业,2023,75.14877938211946,54.55681298163374,55.72209844034839,24.173775,58.95875451538329
600419,天润乳业,2024,74.40608813912439,58.97717174376662,49.4024711363176,12.1250625,57.777141436275365
600420,国药现代,2022,37.14854789393984,56.20939752814954,41.55863884950375,48.3971,45.826718667632036
600420,国药现代,2023,39.0780983246043,61.663972368078014,40.64040240361893,60.3526875,49.423073973162595
600420,国药现代,2024,36.008950876279215,73.647234749609,29.54054419012896,59.6670625,50.25448005708666
600422,昆药集团,2022,32.031212322887434,54.55082843022743,37.23246235905745,47.83365,42.533571735401694
600422,昆药集团,2023,29.7775784407342,61.7284262816292,47.86813854567552,71.750475,48.775776861962285
600422,昆药集团,2024,29.65845848163045,67.50064559298787,57.82188913645263,71.750475,52.74511175340694
600423,柳化股份,2022,37.34483057958853,45.54699978751648,42.87185200189049,24.130475,39.999558528864846
600423,柳化股份,2023,40.16561050184708,58.36400358104523,48.00486125177233,12.0042,45.286757179366774
600423,柳化股份,2024,38.25535075281885,58.11683053456386,47.36682195665384,36.3126,46.834887841914714
600425,青松建化,2022,52.51212901607879,40.64696039382159,55.26298021740598,24.3333,46.091607336946325
600425,青松建化,2023,50.96983901926174,43.670916937056056,65.64546620754845,24.3121,48.68456782622092
600425,青松建化,2024,53.66764084608929,49.695637609984,65.69779218148673,12.16665,50.533370895923
600426,华鲁恒升,2022,57.840215284007066,57.84246303770077,55.72041050570522,36.0830625,55.24132576373878
600426,华鲁恒升,2023,70.13030855445278,60.10942073819957,68.14360947944095,24.1131,61.623937148316514
600426,华鲁恒升,2024,61.34436760322927,59.600968419478285,48.67834717439741,60.02100000000001,58.06863704282713
600428,中远海特,2022,56.81105741871389,62.08415392688915,67.87353993653366,60.074875,61.195519458267796
600428,中远海特,2023,64.6623648446618,65.00330572088376,68.81371953277969,33.656775,62.511406104496885
600428,中远海特,2024,49.901135256614296,68.58297682512898,57.66659914928094,45.6257,57.56532905846633
600429,三元股份,2022,53.71586755017989,56.98627861828045,50.86928634123287,41.55355,53.07496342720769
600429,三元股份,2023,35.35113863248358,70.49808791934569,40.01417865100264,60.6253125,51.11259627334077
600429,三元股份,2024,35.44952110882838,71.49307842712116,37.710147863074745,55.9378125,50.565720660197286
600433,冠豪高新,2022,42.281316010301225,27.741488803241577,43.101411113361685,60.4541875,39.17368265741232
600433,冠豪高新,2023,55.68014120778957,47.26599336777031,42.64566875970562,24.007925,46.96107335338708
600433,冠豪高新,2024,55.58320553256749,50.04172409637961,53.74721490783877,70.950525,54.813220851699235
600435,北方导航,2022,34.16042130848694,49.890644314414864,38.85963135507393,36.5005125,40.83985048903041
600435,北方导航,2023,38.71012857239311,50.52826821244978,47.37863749915603,24.333675,43.14253387452622
600435,北方导航,2024,46.5281595725185,50.367811240674,35.299777192627104,24.333675,43.406912723142796
600436,片仔癀,2022,27.6242561030894,57.924964787200494,49.42103841739248,62.451,46.07153499507996
600436,片仔癀,2023,28.47979783365645,60.82844829760236,59.32752683816082,87.4859125,51.871982763572746
600436,片仔癀,2024,48.42443357736047,56.10595664311191,63.67902234825468,74.8129375,56.80273479681627
600438,通威股份,2022,56.80719928238665,54.2072979333341,71.66126527580852,67.29404999999998,59.91673208066396
600438,通威股份,2023,66.92612633467404,55.9878052658082,66.87597056241982,83.82832499999999,64.77790267265274
600438,通威股份,2024,77.2051660445422,58.380138291883576,55.58875160353792,83.32266249999999,66.90487308845661
600439,瑞贝卡,2024,40.58855869672154,42.0646264330847,25.229559111471204,0.0,33.974526617726426
600444,国机通用,2022,24.86568862910771,47.55625928991992,40.95773411653501,36.374625,37.17669109496667
600444,国机通用,2023,23.02921573733808,56.7134568438173,40.11714266423604,60.62431250000001,41.99579518625159
600444,国机通用,2024,23.564532152743617,41.98190538399362,43.31409087840119,60.62431250000001,37.66650256353827
600446,金证股份,2022,19.867473017159064,70.4175019693414,24.691107960299775,36.281775,40.166140337335115
600446,金证股份,2023,20.55422128340905,71.67541512295908,44.22051178178381,24.5003,43.574505098585604
600446,金证股份,2024,19.041831843128172,72.86428692493551,33.50381473229357,32.0902125,42.076925765281004
600448,华纺股份,2022,63.011082496600025,71.22385601381534,46.06373641212612,36.3752625,59.832502011070595
600448,华纺股份,2023,51.50901357099452,69.60888850300641,39.94328539598946,24.226125,52.80253530509822
600448,华纺股份,2024,52.11377644029052,71.27777819821041,34.75457430288299,36.2067375,53.75863273405192
600449,宁夏建材,2022,46.67959142336294,28.61391996855848,55.80311930322058,57.4025625,43.253609097816614
600449,宁夏建材,2023,42.42262025328665,30.88266798928751,64.88251974883534,72.966975,45.93005233466803
600449,宁夏建材,2024,39.59508859245541,30.85255629055131,61.75646478968334,85.16655,45.52462366698902
600452,涪陵电力,2022,50.17795653809427,62.49627004571919,62.78779285666059,36.448575,55.638395375666825
600452,涪陵电力,2023,50.28116168484814,64.50443456806015,55.497603132806695,0.0,51.27447931507925
600452,涪陵电力,2024,54.45759425909314,65.7087673526313,58.80426709877793,34.499925,57.269072483859134
600455,博通股份,2022,49.55872565757111,42.24456167552001,41.64809938559178,36.3755625,44.09832669370025
600455,博通股份,2023,71.8597181631413,44.11484147136842,45.083046384444,12.1251875,50.8202238989672
600455,博通股份,2024,70.44474666512343,60.85058418440404,47.3634460873675,11.6564375,56.591698764808115
600456,宝钛股份,2022,46.093154701621394,44.863347044762,54.09155357504558,36.3750375,46.290590076243305
600456,宝钛股份,2023,43.017255514723615,49.78396800145741,57.98899466612653,36.375075,47.71573466388866
600456,宝钛股份,2024,46.63040018519054,53.16773142256168,52.06603200324084,36.375075,48.98005996336144
600458,时代新材,2022,41.28012963338059,67.28331145794611,68.89811626493822,35.8121625,55.35804388495199
600458,时代新材,2023,39.05109137031357,70.35959227652282,58.40591452298967,59.6869375,55.94361593099067
600458,时代新材,2024,45.47488835518004,75.43249634398886,71.71359124974681,80.41101250000001,64.70140414465848
600459,贵研铂业,2022,32.8558889628365,68.18885346436721,73.14158395786916,35.4259875,53.53657539109513
600459,贵研铂业,2023,32.19904125312268,56.580699781237456,59.39673215853082,47.5002,47.702275793732205
600459,贵研铂业,2024,31.57691677035408,71.81120399877553,46.21227466072514,95.0004,54.92833720134039
600460,士兰微,2022,58.937855069108856,58.68672923990913,69.301532644656,49.0006,59.92897103708749
600460,士兰微,2023,61.40127511405616,61.71261372579372,71.36587671325367,11.9801,58.56104643659819
600460,士兰微,2024,61.23199938269819,61.99124845732242,55.33893727634866,36.75045,57.870969199276935
600461,洪城环境,2022,56.000848789992,49.87570874010281,57.30706907028559,36.7176,52.189968949590295
600461,洪城环境,2023,55.93718954059241,49.82489592611689,46.8520018904868,24.43715,48.83084529144561
600461,洪城环境,2024,55.35075281885086,57.78666394081756,36.38343123354264,48.441,51.71888211259247
600463,空港股份,2022,33.592793001340695,26.836933934104344,36.80879076362163,21.9758,30.709742580130087
600463,空港股份,2023,31.33771231806476,27.694988110225232,31.32637904260347,10.90645,28.01736595842219
600463,空港股份,2024,29.98832913761008,30.859391874715943,32.543379920329485,0.0,27.805378338380002
600467,好当家,2022,66.53259642929483,50.28394367539364,31.27574100330835,24.25035,49.56597223730263
600467,好当家,2023,75.55436596352133,46.40926922849211,39.66815204915266,12.153925,51.83629522703524
600467,好当家,2024,74.9230784069755,46.26189339783256,42.988319492269255,0.0,51.01240403013667
600468,百利电气,2022,38.25438621873704,47.12818901739696,55.419958139220846,35.3213625,44.50002921049107
600468,百利电气,2023,35.854625423189326,56.50114383096191,50.98575383161163,23.642725,44.88594250527525
600468,百利电气,2024,33.87829508955699,56.05625008497498,48.00486125177233,47.74955,45.85301806144066
600469,风神股份,2022,37.19629233098952,62.33175104413602,26.024576328404564,48.50005,44.88973544697486
600469,风神股份,2023,42.21572769273802,64.83905372414254,32.77969077037337,48.50005,48.87511664998287
