code,name,year,industry
301359,东南电子,2022,S27
301359,东南电子,2023,S27
301359,东南电子,2024,S27
301360,荣旗科技,2022,S64
301360,荣旗科技,2023,S64
301360,荣旗科技,2024,S64
301361,众智科技,2022,S63
301361,众智科技,2023,S63
301361,众智科技,2024,S63
301362,民爆光电,2023,S33
301362,民爆光电,2024,S33
301363,美好医疗,2022,S37
301363,美好医疗,2023,S37
301363,美好医疗,2024,S37
301365,矩阵股份,2022,S62
301365,矩阵股份,2023,S62
301365,矩阵股份,2024,S62
301366,一博科技,2022,S27
301366,一博科技,2023,S27
301366,一博科技,2024,S27
301367,瑞迈特,2022,S37
301367,瑞迈特,2023,S37
301367,瑞迈特,2024,S37
301368,丰立智能,2022,S64
301368,丰立智能,2023,S64
301368,丰立智能,2024,S64
301369,联动科技,2022,S27
301369,联动科技,2023,S27
301369,联动科技,2024,S27
301370,国科恒泰,2023,S37
301370,国科恒泰,2024,S37
301371,敷尔佳,2023,S77
301371,敷尔佳,2024,S77
301372,科净源,2022,S64
301372,科净源,2023,S76
301372,科净源,2024,S76
301373,凌玮科技,2022,S22
301373,凌玮科技,2023,S22
301373,凌玮科技,2024,S22
301376,致欧科技,2023,S36
301376,致欧科技,2024,S36
301377,鼎泰高科,2022,S64
301377,鼎泰高科,2023,S64
301377,鼎泰高科,2024,S64
301378,通达海,2022,S71
301378,通达海,2023,S71
301378,通达海,2024,S71
301379,天山电子,2022,S27
301379,天山电子,2023,S27
301379,天山电子,2024,S27
301380,挖金客,2022,S73
301380,挖金客,2023,S73
301380,挖金客,2024,S73
301381,赛维时代,2022,S45
301381,赛维时代,2023,S45
301381,赛维时代,2024,S45
301382,蜂助手,2022,S72
301382,蜂助手,2023,S73
301382,蜂助手,2024,S73
301383,天键股份,2023,S27
301383,天键股份,2024,S27
301386,未来电器,2022,S63
301386,未来电器,2023,S63
301386,未来电器,2024,S63
301387,光大同创,2022,S27
301387,光大同创,2023,S27
301387,光大同创,2024,S27
301388,欣灵电气,2022,S63
301388,欣灵电气,2023,S63
301388,欣灵电气,2024,S63
301389,隆扬电子,2022,S27
301389,隆扬电子,2023,S27
301389,隆扬电子,2024,S27
301390,经纬股份,2022,S62
301390,经纬股份,2023,S62
301390,经纬股份,2024,S62
301391,卡莱特,2022,S71
301391,卡莱特,2023,S71
301391,卡莱特,2024,S71
301392,汇成真空,2024,S64
301393,昊帆生物,2022,S22
301393,昊帆生物,2023,S37
301393,昊帆生物,2024,S37
301395,仁信新材,2023,S22
301395,仁信新材,2024,S22
301396,宏景科技,2022,S71
301396,宏景科技,2023,S71
301396,宏景科技,2024,S71
301397,溯联股份,2023,S28
301397,溯联股份,2024,S28
301398,星源卓镁,2022,S28
301398,星源卓镁,2023,S28
301398,星源卓镁,2024,S28
301399,英特科技,2023,S64
301399,英特科技,2024,S64
301408,华人健康,2022,S37
301408,华人健康,2023,S37
301408,华人健康,2024,S37
301413,安培龙,2023,S64
301413,安培龙,2024,S64
301418,协昌科技,2022,S27
301418,协昌科技,2023,S64
301418,协昌科技,2024,S64
301419,阿莱德,2022,S73
301419,阿莱德,2023,S73
301419,阿莱德,2024,S73
301421,波长光电,2022,S27
301421,波长光电,2023,S27
301421,波长光电,2024,S27
301428,世纪恒通,2023,S73
301428,世纪恒通,2024,S73
301429,森泰股份,2022,S61
301429,森泰股份,2023,S61
301429,森泰股份,2024,S61
301439,泓淋电力,2022,S63
301439,泓淋电力,2023,S63
301439,泓淋电力,2024,S63
301446,福事特,2023,S64
301446,福事特,2024,S64
301448,开创电气,2023,S64
301448,开创电气,2024,S64
301449,天溯计量,2022,S51
301449,天溯计量,2023,S51
301449,天溯计量,2024,S51
301456,盘古智能,2023,S63
301456,盘古智能,2024,S63
301458,钧崴电子,2024,S27
301459,丰茂股份,2023,S22
301459,丰茂股份,2024,S22
301468,博盈特焊,2023,S64
301468,博盈特焊,2024,S64
301469,恒达新材,2022,S36
301469,恒达新材,2023,S36
301469,恒达新材,2024,S36
301479,弘景光电,2022,S27
301479,弘景光电,2023,S27
301479,弘景光电,2024,S27
301486,致尚科技,2023,S27
301486,致尚科技,2024,S27
301487,盟固利,2023,S63
301487,盟固利,2024,S63
301488,豪恩汽电,2023,S28
301488,豪恩汽电,2024,S28
301489,思泉新材,2022,S27
301489,思泉新材,2023,S27
301489,思泉新材,2024,S27
301498,乖宝宠物,2023,S11
301498,乖宝宠物,2024,S11
301499,维科精密,2023,S28
301499,维科精密,2024,S28
301500,飞南资源,2023,S24
301500,飞南资源,2024,S76
301501,恒鑫生活,2024,S36
301502,华阳智能,2023,S63
301502,华阳智能,2024,S63
301503,智迪科技,2023,S71
301503,智迪科技,2024,S71
301505,苏州规划,2023,S62
301505,苏州规划,2024,S62
301507,民生健康,2023,S37
301507,民生健康,2024,S37
301508,中机认检,2023,S46
301508,中机认检,2024,S46
301509,金凯生科,2023,S37
301509,金凯生科,2024,S37
301510,固高科技,2023,S64
301510,固高科技,2024,S64
301511,德福科技,2023,S63
301511,德福科技,2024,S63
301512,智信精密,2023,S64
301512,智信精密,2024,S64
301515,港通医疗,2023,S37
301515,港通医疗,2024,S37
301516,中远通,2023,S63
301516,中远通,2024,S63
301517,陕西华达,2023,S65
301517,陕西华达,2024,S65
301518,长华化学,2023,S22
301518,长华化学,2024,S22
301519,舜禹股份,2022,S64
301519,舜禹股份,2023,S76
301519,舜禹股份,2024,S76
301520,万邦医药,2023,S37
301520,万邦医药,2024,S37
301522,上大股份,2024,S24
301525,儒竞科技,2023,S64
301525,儒竞科技,2024,S64
301526,国际复材,2022,S61
301526,国际复材,2023,S61
301526,国际复材,2024,S61
301528,多浦乐,2023,S64
301528,多浦乐,2024,S64
301529,福赛科技,2023,S28
301529,福赛科技,2024,S28
301533,威马农机,2023,S64
301533,威马农机,2024,S64
301535,浙江华远,2024,S28
301536,星宸科技,2023,S27
301536,星宸科技,2024,S27
301538,骏鼎达,2022,S22
301538,骏鼎达,2023,S22
301538,骏鼎达,2024,S22
301539,宏鑫科技,2023,S28
301539,宏鑫科技,2024,S28
301548,崇德科技,2023,S64
301548,崇德科技,2024,S64
301550,斯菱智驱,2022,S28
301550,斯菱智驱,2023,S28
301550,斯菱智驱,2024,S28
301551,无线传媒,2024,S72
301552,科力装备,2024,S28
301555,惠柏新材,2022,S22
301555,惠柏新材,2023,S22
301555,惠柏新材,2024,S22
301556,托普云农,2022,S64
301556,托普云农,2023,S64
301556,托普云农,2024,S71
301557,常友科技,2024,S63
301558,三态股份,2022,S45
301558,三态股份,2023,S45
301558,三态股份,2024,S45
301559,中集环科,2023,S64
301559,中集环科,2024,S64
301560,众捷汽车,2024,S28
301565,中仑新材,2024,S22
301566,达利凯普,2023,S27
301566,达利凯普,2024,S27
301567,贝隆精密,2023,S27
301567,贝隆精密,2024,S27
301568,思泰克,2022,S64
301568,思泰克,2023,S64
301568,思泰克,2024,S64
301571,国科天成,2024,S65
301575,艾芬达,2022,S36
301575,艾芬达,2023,S36
301575,艾芬达,2024,S36
301577,美信科技,2022,S27
301577,美信科技,2023,S73
301577,美信科技,2024,S73
301578,辰奕智能,2022,S27
301578,辰奕智能,2023,S33
301578,辰奕智能,2024,S33
301580,爱迪特,2022,S37
301580,爱迪特,2023,S37
301580,爱迪特,2024,S37
301581,黄山谷捷,2024,S28
301585,蓝宇股份,2022,S22
301585,蓝宇股份,2023,S22
301585,蓝宇股份,2024,S22
301586,佳力奇,2022,S22
301586,佳力奇,2023,S22
301586,佳力奇,2024,S65
301587,中瑞股份,2023,S63
301587,中瑞股份,2024,S63
301588,美新科技,2023,S36
301588,美新科技,2024,S36
301589,诺瓦星云,2023,S71
301589,诺瓦星云,2024,S71
301591,肯特股份,2023,S22
301591,肯特股份,2024,S22
301592,六九一二,2024,S65
301595,太力科技,2024,S36
301596,瑞迪智驱,2024,S64
301598,博科测试,2022,S64
301598,博科测试,2023,S64
301598,博科测试,2024,S64
301600,慧翰股份,2022,S72
301600,慧翰股份,2023,S72
301600,慧翰股份,2024,S71
301601,惠通科技,2024,S64
301602,超研股份,2024,S37
301603,乔锋智能,2024,S64
301606,绿联科技,2024,S27
301607,富特科技,2024,S28
301608,博实结,2024,S71
301609,山大电力,2022,S63
301609,山大电力,2023,S63
301609,山大电力,2024,S63
301611,珂玛科技,2024,S27
301613,新铝时代,2024,S28
301616,浙江华业,2024,S64
301617,博苑股份,2024,S22
301618,长联科技,2022,S22
301618,长联科技,2023,S22
301618,长联科技,2024,S22
301622,英思特,2022,S24
301622,英思特,2023,S24
301622,英思特,2024,S24
301626,苏州天脉,2024,S27
301628,强达电路,2024,S27
301629,矽电股份,2024,S27
301631,壹连科技,2024,S28
301633,港迪技术,2024,S64
301636,泽润新能,2024,S63
301658,首航新能,2024,S63
301662,宏工科技,2024,S63
301665,泰禾股份,2022,S22
301665,泰禾股份,2023,S22
301665,泰禾股份,2024,S22
301680,固德电材,2022,S22
301680,固德电材,2023,S22
301680,固德电材,2024,S22
302132,中航成飞,2022,S65
302132,中航成飞,2023,S65
302132,中航成飞,2024,S65
600000,浦发银行,2022,S48
600000,浦发银行,2023,S48
600000,浦发银行,2024,S48
600004,白云机场,2022,S42
600004,白云机场,2023,S42
600004,白云机场,2024,S42
600006,东风股份,2022,S28
600006,东风股份,2023,S28
600006,东风股份,2024,S28
600007,中国国贸,2022,S43
600007,中国国贸,2023,S43
600007,中国国贸,2024,S43
600008,首创环保,2022,S76
600008,首创环保,2023,S76
600008,首创环保,2024,S76
600009,上海机场,2022,S42
600009,上海机场,2023,S42
600009,上海机场,2024,S42
600010,包钢股份,2022,S23
600010,包钢股份,2023,S23
600010,包钢股份,2024,S23
600011,华能国际,2022,S41
600011,华能国际,2023,S41
600011,华能国际,2024,S41
600012,皖通高速,2022,S42
600012,皖通高速,2023,S42
600012,皖通高速,2024,S42
600015,华夏银行,2022,S48
600015,华夏银行,2023,S48
600015,华夏银行,2024,S48
600016,民生银行,2022,S48
600016,民生银行,2023,S48
600016,民生银行,2024,S48
600017,日照港,2022,S42
600017,日照港,2023,S42
600017,日照港,2024,S42
600018,上港集团,2022,S42
600018,上港集团,2023,S42
600018,上港集团,2024,S42
600019,宝钢股份,2022,S23
600019,宝钢股份,2023,S23
600019,宝钢股份,2024,S23
600020,中原高速,2022,S42
600020,中原高速,2023,S42
600020,中原高速,2024,S42
600021,上海电力,2022,S41
600021,上海电力,2023,S41
600021,上海电力,2024,S41
600022,山东钢铁,2022,S23
600022,山东钢铁,2023,S23
600022,山东钢铁,2024,S23
600023,浙能电力,2022,S41
600023,浙能电力,2023,S41
600023,浙能电力,2024,S41
600025,华能水电,2022,S41
600025,华能水电,2023,S41
600025,华能水电,2024,S41
600026,中远海能,2022,S42
600026,中远海能,2023,S42
600026,中远海能,2024,S42
600027,华电国际,2022,S41
600027,华电国际,2023,S41
600027,华电国际,2024,S41
600028,中国石化,2022,S75
600028,中国石化,2023,S75
600028,中国石化,2024,S75
600029,南方航空,2022,S42
600029,南方航空,2023,S42
600029,南方航空,2024,S42
600030,中信证券,2022,S49
600030,中信证券,2023,S49
600030,中信证券,2024,S49
600031,三一重工,2022,S64
600031,三一重工,2023,S64
600031,三一重工,2024,S64
600032,浙江新能,2022,S41
600032,浙江新能,2023,S41
600032,浙江新能,2024,S41
600033,福建高速,2022,S42
600033,福建高速,2023,S42
600033,福建高速,2024,S42
600035,楚天高速,2022,S42
600035,楚天高速,2023,S42
600035,楚天高速,2024,S42
600036,招商银行,2022,S48
600036,招商银行,2023,S48
600036,招商银行,2024,S48
600037,歌华有线,2022,S72
600037,歌华有线,2023,S72
600037,歌华有线,2024,S72
600038,中直股份,2022,S65
600038,中直股份,2023,S65
600038,中直股份,2024,S65
600039,四川路桥,2022,S62
600039,四川路桥,2023,S62
600039,四川路桥,2024,S62
600048,保利发展,2022,S43
600048,保利发展,2023,S43
600048,保利发展,2024,S43
600050,中国联通,2022,S73
600050,中国联通,2023,S73
600050,中国联通,2024,S73
600051,宁波联合,2022,S51
600051,宁波联合,2023,S51
600051,宁波联合,2024,S51
600052,东望时代,2022,S72
600052,东望时代,2023,S41
600052,东望时代,2024,S41
600053,九鼎投资,2022,S49
600053,九鼎投资,2023,S49
600053,九鼎投资,2024,S49
600054,黄山旅游,2022,S46
600054,黄山旅游,2023,S46
600054,黄山旅游,2024,S46
600055,万东医疗,2022,S37
600055,万东医疗,2023,S37
600055,万东医疗,2024,S37
600056,中国医药,2022,S37
600056,中国医药,2023,S37
600056,中国医药,2024,S37
600057,厦门象屿,2022,S42
600057,厦门象屿,2023,S42
600057,厦门象屿,2024,S42
600058,五矿发展,2022,S45
600058,五矿发展,2023,S45
600058,五矿发展,2024,S45
600059,古越龙山,2022,S34
600059,古越龙山,2023,S34
600059,古越龙山,2024,S34
600060,海信视像,2022,S33
600060,海信视像,2023,S33
600060,海信视像,2024,S33
600061,国投资本,2022,S49
600061,国投资本,2023,S49
600061,国投资本,2024,S49
600062,华润双鹤,2022,S37
600062,华润双鹤,2023,S37
600062,华润双鹤,2024,S37
600063,皖维高新,2022,S22
600063,皖维高新,2023,S22
600063,皖维高新,2024,S22
600064,南京高科,2022,S43
600064,南京高科,2023,S43
600064,南京高科,2024,S43
600066,宇通客车,2022,S28
600066,宇通客车,2023,S28
600066,宇通客车,2024,S28
600067,冠城新材,2022,S43
600067,冠城新材,2023,S43
600067,冠城新材,2024,S63
600071,凤凰光学,2022,S27
600071,凤凰光学,2023,S27
600071,凤凰光学,2024,S27
600072,中船科技,2022,S65
600072,中船科技,2023,S65
600072,中船科技,2024,S63
600073,光明肉业,2022,S34
600073,光明肉业,2023,S34
600073,光明肉业,2024,S34
600075,新疆天业,2022,S22
600075,新疆天业,2023,S22
600075,新疆天业,2024,S22
600076,康欣新材,2022,S36
600076,康欣新材,2023,S36
600076,康欣新材,2024,S36
600078,澄星股份,2022,S22
600078,澄星股份,2023,S22
600078,澄星股份,2024,S22
600079,ST人福,2022,S37
600079,ST人福,2023,S37
600079,ST人福,2024,S37
600080,金花股份,2022,S37
600080,金花股份,2023,S37
600080,金花股份,2024,S37
600081,东风科技,2022,S28
600081,东风科技,2023,S28
600081,东风科技,2024,S28
600082,海泰发展,2022,S43
600082,海泰发展,2023,S43
600082,海泰发展,2024,S43
600084,中信尼雅,2022,S34
600084,中信尼雅,2023,S34
600084,中信尼雅,2024,S34
600085,同仁堂,2022,S37
600085,同仁堂,2023,S37
600085,同仁堂,2024,S37
600088,中视传媒,2022,S72
600088,中视传媒,2023,S72
600088,中视传媒,2024,S72
600089,特变电工,2022,S63
600089,特变电工,2023,S63
600089,特变电工,2024,S63
600094,大名城,2022,S43
600094,大名城,2023,S43
600094,大名城,2024,S43
600095,湘财股份,2022,S49
600095,湘财股份,2023,S49
600095,湘财股份,2024,S49
600096,云天化,2022,S22
600096,云天化,2023,S22
600096,云天化,2024,S22
600097,开创国际,2022,S11
600097,开创国际,2023,S11
600097,开创国际,2024,S11
600098,广州发展,2022,S41
600098,广州发展,2023,S41
600098,广州发展,2024,S41
600099,林海股份,2022,S28
600099,林海股份,2023,S28
600099,林海股份,2024,S28
600100,同方股份,2022,S71
600100,同方股份,2023,S71
600100,同方股份,2024,S71
600101,明星电力,2022,S41
600101,明星电力,2023,S41
600101,明星电力,2024,S41
600103,青山纸业,2022,S36
600103,青山纸业,2023,S36
600103,青山纸业,2024,S36
600104,上汽集团,2022,S28
600104,上汽集团,2023,S28
600104,上汽集团,2024,S28
600105,永鼎股份,2022,S73
600105,永鼎股份,2023,S73
600105,永鼎股份,2024,S73
600106,重庆路桥,2022,S42
600106,重庆路桥,2023,S42
600106,重庆路桥,2024,S42
600107,ST尔雅,2022,S35
600107,ST尔雅,2023,S35
600107,ST尔雅,2024,S35
600108,亚盛集团,2022,S11
600108,亚盛集团,2023,S11
600108,亚盛集团,2024,S11
600109,国金证券,2022,S49
600109,国金证券,2023,S49
600109,国金证券,2024,S49
600110,诺德股份,2022,S63
600110,诺德股份,2023,S63
600110,诺德股份,2024,S63
600111,北方稀土,2022,S24
600111,北方稀土,2023,S24
600111,北方稀土,2024,S24
600113,浙江东日,2022,S45
600113,浙江东日,2023,S45
600113,浙江东日,2024,S45
600114,东睦股份,2022,S64
600114,东睦股份,2023,S64
600114,东睦股份,2024,S64
600115,中国东航,2022,S42
600115,中国东航,2023,S42
600115,中国东航,2024,S42
600116,三峡水利,2022,S41
600116,三峡水利,2023,S41
600116,三峡水利,2024,S41
600117,西宁特钢,2022,S23
600117,西宁特钢,2023,S23
600117,西宁特钢,2024,S23
600118,中国卫星,2022,S65
600118,中国卫星,2023,S65
600118,中国卫星,2024,S65
600119,长江投资,2022,S42
600119,长江投资,2023,S42
600119,长江投资,2024,S42
600120,浙江东方,2022,S49
600120,浙江东方,2023,S49
600120,浙江东方,2024,S49
600121,郑州煤电,2022,S74
600121,郑州煤电,2023,S74
600121,郑州煤电,2024,S74
600123,兰花科创,2022,S74
600123,兰花科创,2023,S74
600123,兰花科创,2024,S74
600125,铁龙物流,2022,S42
600125,铁龙物流,2023,S42
600125,铁龙物流,2024,S42
600126,杭钢股份,2022,S23
600126,杭钢股份,2023,S23
600126,杭钢股份,2024,S23
600127,金健米业,2022,S11
600127,金健米业,2023,S11
600127,金健米业,2024,S11
600128,苏豪弘业,2022,S45
600128,苏豪弘业,2023,S45
600128,苏豪弘业,2024,S45
600129,太极集团,2022,S37
600129,太极集团,2023,S37
600129,太极集团,2024,S37
600130,*ST波导,2022,S27
600130,*ST波导,2023,S27
600130,*ST波导,2024,S27
600131,国网信通,2022,S71
600131,国网信通,2023,S71
600131,国网信通,2024,S71
600132,重庆啤酒,2022,S34
600132,重庆啤酒,2023,S34
600132,重庆啤酒,2024,S34
600133,东湖高新,2022,S62
600133,东湖高新,2023,S62
600133,东湖高新,2024,S76
600135,乐凯胶片,2022,S22
600135,乐凯胶片,2023,S22
600135,乐凯胶片,2024,S22
600136,ST明诚,2022,S46
600136,ST明诚,2023,S46
600136,ST明诚,2024,S46
600137,浪莎股份,2022,S35
600137,浪莎股份,2023,S35
600137,浪莎股份,2024,S35
600138,中青旅,2022,S46
600138,中青旅,2023,S46
600138,中青旅,2024,S46
600141,兴发集团,2022,S22
600141,兴发集团,2023,S22
600141,兴发集团,2024,S22
600143,金发科技,2022,S22
600143,金发科技,2023,S22
600143,金发科技,2024,S22
600148,长春一东,2022,S28
600148,长春一东,2023,S28
600148,长春一东,2024,S28
600149,廊坊发展,2022,S41
600149,廊坊发展,2023,S41
600149,廊坊发展,2024,S41
600150,中国船舶,2022,S65
600150,中国船舶,2023,S65
600150,中国船舶,2024,S65
600151,航天机电,2022,S63
600151,航天机电,2023,S63
600151,航天机电,2024,S63
600152,维科技术,2022,S63
600152,维科技术,2023,S63
600152,维科技术,2024,S63
600153,建发股份,2022,S42
600153,建发股份,2023,S42
600153,建发股份,2024,S42
600155,华创云信,2022,S49
600155,华创云信,2023,S49
600155,华创云信,2024,S49
600156,华升股份,2022,S35
600156,华升股份,2023,S35
600156,华升股份,2024,S35
600157,永泰能源,2022,S74
600157,永泰能源,2023,S74
600157,永泰能源,2024,S74
600158,中体产业,2022,S46
600158,中体产业,2023,S46
600158,中体产业,2024,S46
600159,大龙地产,2022,S43
600159,大龙地产,2023,S43
600159,大龙地产,2024,S43
600160,巨化股份,2022,S22
600160,巨化股份,2023,S22
600160,巨化股份,2024,S22
600161,天坛生物,2022,S37
600161,天坛生物,2023,S37
600161,天坛生物,2024,S37
600162,香江控股,2022,S43
600162,香江控股,2023,S43
600162,香江控股,2024,S43
600163,中闽能源,2022,S41
600163,中闽能源,2023,S41
600163,中闽能源,2024,S41
600165,ST宁科,2022,S22
600165,ST宁科,2023,S22
600165,ST宁科,2024,S22
600166,福田汽车,2022,S28
600166,福田汽车,2023,S28
600166,福田汽车,2024,S28
600167,联美控股,2022,S41
600167,联美控股,2023,S41
600167,联美控股,2024,S41
600168,武汉控股,2022,S76
600168,武汉控股,2023,S76
600168,武汉控股,2024,S76
600169,ST太重,2022,S64
600169,ST太重,2023,S64
600169,ST太重,2024,S64
600170,上海建工,2022,S62
600170,上海建工,2023,S62
600170,上海建工,2024,S62
600171,上海贝岭,2022,S27
600171,上海贝岭,2023,S27
600171,上海贝岭,2024,S27
600172,黄河旋风,2022,S64
600172,黄河旋风,2023,S64
600172,黄河旋风,2024,S64
600173,卧龙新能,2022,S43
600173,卧龙新能,2023,S43
600173,卧龙新能,2024,S43
600176,中国巨石,2022,S61
600176,中国巨石,2023,S61
600176,中国巨石,2024,S61
600177,雅戈尔,2022,S35
600177,雅戈尔,2023,S35
600177,雅戈尔,2024,S35
600178,东安动力,2022,S28
600178,东安动力,2023,S28
600178,东安动力,2024,S28
600179,安通控股,2022,S42
600179,安通控股,2023,S42
600179,安通控股,2024,S42
600180,瑞茂通,2022,S42
600180,瑞茂通,2023,S42
600180,瑞茂通,2024,S42
600182,S佳通,2022,S28
600182,S佳通,2023,S28
600182,S佳通,2024,S28
600183,生益科技,2022,S27
600183,生益科技,2023,S27
600183,生益科技,2024,S27
600184,光电股份,2022,S65
600184,光电股份,2023,S65
600184,光电股份,2024,S65
600185,珠免集团,2022,S43
600185,珠免集团,2023,S43
600185,珠免集团,2024,S43
600186,莲花控股,2022,S34
600186,莲花控股,2023,S34
600186,莲花控股,2024,S34
600187,国中水务,2022,S76
600187,国中水务,2023,S76
600187,国中水务,2024,S76
600188,兖矿能源,2022,S74
600188,兖矿能源,2023,S74
600188,兖矿能源,2024,S74
600189,泉阳泉,2022,S34
600189,泉阳泉,2023,S34
600189,泉阳泉,2024,S34
600191,华资实业,2022,S11
600191,华资实业,2023,S11
600191,华资实业,2024,S11
600192,长城电工,2022,S63
600192,长城电工,2023,S63
600192,长城电工,2024,S63
600193,*ST创兴,2022,S62
600193,*ST创兴,2023,S62
600193,*ST创兴,2024,S62
600195,中牧股份,2022,S11
600195,中牧股份,2023,S11
600195,中牧股份,2024,S11
600196,复星医药,2022,S37
600196,复星医药,2023,S37
600196,复星医药,2024,S37
600197,伊力特,2022,S34
600197,伊力特,2023,S34
600197,伊力特,2024,S34
600198,大唐电信,2022,S73
600198,大唐电信,2023,S73
600198,大唐电信,2024,S73
600199,金种子酒,2022,S34
600199,金种子酒,2023,S34
600199,金种子酒,2024,S34
600201,生物股份,2022,S11
600201,生物股份,2023,S11
600201,生物股份,2024,S11
600202,哈空调,2022,S64
600202,哈空调,2023,S64
600202,哈空调,2024,S64
600203,福日电子,2022,S27
600203,福日电子,2023,S27
600203,福日电子,2024,S27
600206,有研新材,2022,S27
600206,有研新材,2023,S27
600206,有研新材,2024,S27
600207,安彩高科,2022,S63
600207,安彩高科,2023,S63
600207,安彩高科,2024,S63
600208,衢州发展,2022,S43
600208,衢州发展,2023,S43
600208,衢州发展,2024,S43
600210,紫江企业,2022,S36
600210,紫江企业,2023,S36
600210,紫江企业,2024,S36
600211,西藏药业,2022,S37
600211,西藏药业,2023,S37
600211,西藏药业,2024,S37
600212,绿能慧充,2022,S51
600212,绿能慧充,2023,S63
600212,绿能慧充,2024,S63
600215,派斯林,2022,S64
600215,派斯林,2023,S64
600215,派斯林,2024,S64
600216,浙江医药,2022,S37
600216,浙江医药,2023,S37
600216,浙江医药,2024,S37
600217,中再资环,2022,S76
600217,中再资环,2023,S76
600217,中再资环,2024,S76
600218,全柴动力,2022,S28
600218,全柴动力,2023,S28
600218,全柴动力,2024,S28
600219,南山铝业,2022,S24
600219,南山铝业,2023,S24
600219,南山铝业,2024,S24
600221,海航控股,2022,S42
600221,海航控股,2023,S42
600221,海航控股,2024,S42
600222,太龙药业,2022,S37
600222,太龙药业,2023,S37
600222,太龙药业,2024,S37
600223,福瑞达,2022,S43
600223,福瑞达,2023,S77
600223,福瑞达,2024,S77
600226,亨通股份,2022,S41
600226,亨通股份,2023,S41
600226,亨通股份,2024,S41
600227,赤天化,2022,S22
600227,赤天化,2023,S22
600227,赤天化,2024,S22
600228,*ST返利,2022,S72
600228,*ST返利,2023,S72
600228,*ST返利,2024,S72
600229,城市传媒,2022,S72
600229,城市传媒,2023,S72
600229,城市传媒,2024,S72
600230,沧州大化,2022,S22
600230,沧州大化,2023,S22
600230,沧州大化,2024,S22
600231,凌钢股份,2022,S23
600231,凌钢股份,2023,S23
600231,凌钢股份,2024,S23
600232,金鹰股份,2022,S64
600232,金鹰股份,2023,S64
600232,金鹰股份,2024,S64
600233,圆通速递,2022,S42
600233,圆通速递,2023,S42
600233,圆通速递,2024,S42
600234,科新发展,2022,S51
600234,科新发展,2023,S62
600234,科新发展,2024,S62
600235,民丰特纸,2022,S36
600235,民丰特纸,2023,S36
600235,民丰特纸,2024,S36
600236,桂冠电力,2022,S41
600236,桂冠电力,2023,S41
600236,桂冠电力,2024,S41
600237,铜峰电子,2022,S27
600237,铜峰电子,2023,S27
600237,铜峰电子,2024,S27
600238,*ST椰岛,2022,S34
600238,*ST椰岛,2023,S34
600238,*ST椰岛,2024,S34
600239,云南城投,2022,S43
600239,云南城投,2023,S43
600239,云南城投,2024,S43
600241,时代万恒,2022,S63
600241,时代万恒,2023,S63
600241,时代万恒,2024,S63
600243,*ST海华,2022,S64
600243,*ST海华,2023,S64
600243,*ST海华,2024,S64
600246,万通发展,2022,S43
600246,万通发展,2023,S43
600246,万通发展,2024,S43
600248,陕建股份,2022,S62
600248,陕建股份,2023,S62
600248,陕建股份,2024,S62
600249,两面针,2022,S77
600249,两面针,2023,S77
600249,两面针,2024,S77
600250,南京商旅,2022,S45
600250,南京商旅,2023,S45
600250,南京商旅,2024,S45
600251,冠农股份,2022,S11
600251,冠农股份,2023,S11
600251,冠农股份,2024,S11
600252,中恒集团,2022,S37
600252,中恒集团,2023,S37
600252,中恒集团,2024,S37
600255,鑫科材料,2022,S24
600255,鑫科材料,2023,S24
600255,鑫科材料,2024,S24
600256,广汇能源,2022,S75
600256,广汇能源,2023,S75
600256,广汇能源,2024,S75
600257,大湖股份,2022,S11
600257,大湖股份,2023,S11
600257,大湖股份,2024,S11
600258,首旅酒店,2022,S46
600258,首旅酒店,2023,S46
600258,首旅酒店,2024,S46
600259,中稀有色,2022,S24
600259,中稀有色,2023,S24
600259,中稀有色,2024,S24
600261,阳光照明,2022,S33
600261,阳光照明,2023,S33
600261,阳光照明,2024,S33
600262,北方股份,2022,S64
600262,北方股份,2023,S64
600262,北方股份,2024,S64
600265,ST景谷,2022,S11
600265,ST景谷,2023,S11
600265,ST景谷,2024,S11
600266,城建发展,2022,S43
600266,城建发展,2023,S43
600266,城建发展,2024,S43
600267,海正药业,2022,S37
600267,海正药业,2023,S37
600267,海正药业,2024,S37
600268,国电南自,2022,S63
600268,国电南自,2023,S63
600268,国电南自,2024,S63
600269,赣粤高速,2022,S42
600269,赣粤高速,2023,S42
600269,赣粤高速,2024,S42
600271,航天信息,2022,S71
600271,航天信息,2023,S71
600271,航天信息,2024,S71
600272,开开实业,2022,S37
600272,开开实业,2023,S37
600272,开开实业,2024,S37
600273,嘉化能源,2022,S22
600273,嘉化能源,2023,S22
600273,嘉化能源,2024,S22
600276,恒瑞医药,2022,S37
600276,恒瑞医药,2023,S37
600276,恒瑞医药,2024,S37
600278,东方创业,2022,S45
600278,东方创业,2023,S45
600278,东方创业,2024,S45
600279,重庆港,2022,S42
600279,重庆港,2023,S42
600279,重庆港,2024,S42
600280,中央商场,2022,S45
600280,中央商场,2023,S45
600280,中央商场,2024,S45
600281,华阳新材,2022,S24
600281,华阳新材,2023,S24
600281,华阳新材,2024,S24
600282,南钢股份,2022,S23
600282,南钢股份,2023,S23
600282,南钢股份,2024,S23
600283,钱江水利,2022,S76
600283,钱江水利,2023,S76
600283,钱江水利,2024,S76
600284,浦东建设,2022,S62
600284,浦东建设,2023,S62
